Experiment,Outcome,Turn,Phase,User_ID,Prev_Sys_Spec,Prev_User_Spec,Curr_Sys_Spec,Triplet,H_state,H_action,H_coupled,Delta_H_state,Delta_H_action,Delta_H_coupled,Dissonance
Qwen3-8B,Fail,9,Late (7-10),persona_296,Foot in the Door,Personal Choice,Self Modeling,Foot in the Door -> Personal Choice -> Self Modeling,0.5369782488776567,0.37766610601941275,0.5335886288168431,0.0008698365664551178,0.15460142926203907,0.011709477212633712,0.1593121428582439
Qwen3-8B,Fail,10,Late (7-10),persona_296,Self Modeling,Personal Choice,Foot in the Door,Self Modeling -> Personal Choice -> Foot in the Door,0.5879961536932744,0.13683142736430087,0.572303467560093,0.05101790481561774,-0.24083467865511188,0.03871483874324988,0.45116472632897353
Qwen3-8B,Fail,5,Mid (4-6),persona_296,Foot in the Door,Information Inquiry,Personal Story,Foot in the Door -> Information Inquiry -> Personal Story,0.47056342429683845,0.2618951859192569,0.39377351257388843,-0.08942101687700094,0.2039894269246489,,0.20866823837758153
Qwen3-8B,Fail,6,Mid (4-6),persona_296,Personal Story,Personal Choice,Credibility Appeal,Personal Story -> Personal Choice -> Credibility Appeal,0.5528859119225946,0.42803335486523947,0.5082232085850042,0.08232248762575617,0.16613816894598255,0.11444969601111582,0.12485255705735515
Qwen3-8B,Fail,7,Late (7-10),persona_296,Credibility Appeal,Personal Choice,Personal Story,Credibility Appeal -> Personal Choice -> Personal Story,0.5931041795424203,0.4232671034277245,0.5891544800978926,0.04021826761982572,-0.004766251437514968,0.08093127151288837,0.16983707611469584
Qwen3-8B,Fail,8,Late (7-10),persona_296,Personal Story,Hesitance,Self Modeling,Personal Story -> Hesitance -> Self Modeling,0.5939629317926436,0.2987970951108336,0.5873299916424906,0.0008587522502232492,-0.12447000831689092,-0.0018244884554020624,0.29516583668181
Qwen3-8B,Fail,9,Late (7-10),persona_296,Self Modeling,Hesitance,Foot in the Door,Self Modeling -> Hesitance -> Foot in the Door,0.5637094287451616,0.08411783490173587,0.5408717338002365,-0.030253503047481978,-0.21467926020909772,-0.0464582578422541,0.47959159384342576
Qwen3-8B,Fail,10,Late (7-10),persona_296,Foot in the Door,Personal Choice,Foot in the Door,Foot in the Door -> Personal Choice -> Foot in the Door,0.5616120147056566,0.061959530151556606,0.5437672831144388,-0.00209741403950503,-0.022158304750179263,0.002895549314202328,0.4996524845541
Qwen3-8B,Fail,5,Mid (4-6),persona_296,Foot in the Door,Information Inquiry,Donation Information,Foot in the Door -> Information Inquiry -> Donation Information,0.36213934851150964,0.0,0.3493579597405152,-0.19784509266232975,-0.057905758994608036,,0.36213934851150964
Qwen3-8B,Fail,6,Mid (4-6),persona_296,Donation Information,Information Inquiry,Personal Story,Donation Information -> Information Inquiry -> Personal Story,0.4704493797184753,0.05510506741751355,0.45979952555691217,0.10831003120696564,0.05510506741751355,0.11044156581639697,0.41534431230096175
Qwen3-8B,Fail,7,Late (7-10),persona_296,Personal Story,Hesitance,Source Related Inquiry,Personal Story -> Hesitance -> Source Related Inquiry,0.5273274548161114,0.17216969527088546,0.5178984877485392,0.05687807509763615,0.1170646278533719,0.058098962191627024,0.355157759545226
Qwen3-8B,Fail,8,Late (7-10),persona_296,Source Related Inquiry,Information Inquiry,Source Related Inquiry,Source Related Inquiry -> Information Inquiry -> Source Related Inquiry,0.4799711734941645,0.003547956333383308,0.4589525021488359,-0.047356281321946914,-0.16862173893750215,-0.05894598559970332,0.47642321716078123
Qwen3-8B,Fail,9,Late (7-10),persona_296,Source Related Inquiry,Information Inquiry,Source Related Inquiry,Source Related Inquiry -> Information Inquiry -> Source Related Inquiry,0.465653279583024,0.2105898158222168,0.4540594857757146,-0.014317893911140522,0.2070418594888335,-0.004893016373121284,0.2550634637608072
Qwen3-8B,Fail,10,Late (7-10),persona_296,Source Related Inquiry,Hesitance,Foot in the Door,Source Related Inquiry -> Hesitance -> Foot in the Door,0.6595622816829376,0.5170241418187406,0.6053058284443077,0.19390900209991363,0.30643432599652376,0.1512463426685931,0.14253813986419706
Qwen3-8B,Fail,5,Mid (4-6),persona_296,Foot in the Door,Information Inquiry,Task Related Inquiry,Foot in the Door -> Information Inquiry -> Task Related Inquiry,0.3868158172479171,0.0,0.37193828581530486,-0.1731686239259223,-0.057905758994608036,,0.3868158172479171
Qwen3-8B,Fail,6,Mid (4-6),persona_296,Task Related Inquiry,Information Inquiry,Donation Information,Task Related Inquiry -> Information Inquiry -> Donation Information,0.4215273410394007,0.001630153525623349,0.4030024651196752,0.03471152379148362,0.001630153525623349,0.031064179304370332,0.41989718751377736
Qwen3-8B,Fail,7,Late (7-10),persona_296,Donation Information,Hesitance,Self Modeling,Donation Information -> Hesitance -> Self Modeling,0.5834801849275277,0.4660952330233889,0.5804703143658831,0.16195284388812703,0.46446507949776555,0.17746784924620795,0.11738495190413883
Qwen3-8B,Fail,8,Late (7-10),persona_296,Self Modeling,Hesitance,Foot in the Door,Self Modeling -> Hesitance -> Foot in the Door,0.6220966080260337,0.21879773813005896,0.6035541312492072,0.03861642309850599,-0.24729749489332994,0.02308381688332406,0.40329886989597474
Qwen3-8B,Fail,9,Late (7-10),persona_296,Foot in the Door,Personal Choice,Foot in the Door,Foot in the Door -> Personal Choice -> Foot in the Door,0.5959935861509795,0.0692691859571106,0.574272992328552,-0.0261030218750542,-0.14952855217294836,-0.029281138920655203,0.5267244001938689
Qwen3-8B,Fail,10,Late (7-10),persona_296,Foot in the Door,Personal Choice,Foot in the Door,Foot in the Door -> Personal Choice -> Foot in the Door,0.5086548544448923,0.27576179718280464,0.49884883098122546,-0.08733873170608719,0.20649261122569404,-0.07542416134732655,0.2328930572620877
Qwen3-8B,Fail,6,Mid (4-6),persona_296,Source Related Inquiry,Hesitance,Foot in the Door,Source Related Inquiry -> Hesitance -> Foot in the Door,0.551727371874964,0.3130719519490002,0.47040774730759854,0.1880462664427972,0.30990314516241735,,0.23865541992596379
Qwen3-8B,Fail,7,Late (7-10),persona_296,Foot in the Door,Others,Personal Story,Foot in the Door -> Others -> Personal Story,0.6461583933005716,0.34298639553358673,0.5591828201706989,0.09443102142560755,0.029914443584586503,0.08877507286310032,0.30317199776698484
Qwen3-8B,Fail,8,Late (7-10),persona_296,Personal Story,Hesitance,Foot in the Door,Personal Story -> Hesitance -> Foot in the Door,0.48104750605859203,0.019881418946619937,0.4627835026086129,-0.16511088724197953,-0.3231049765869668,-0.09639931756208597,0.4611660871119721
Qwen3-8B,Fail,9,Late (7-10),persona_296,Foot in the Door,Personal Choice,Self Modeling,Foot in the Door -> Personal Choice -> Self Modeling,0.5431778630482448,0.3733083422185826,0.5397804726316515,0.062130356989652746,0.3534269232719627,0.07699697002303862,0.16986952082966217
Qwen3-8B,Fail,10,Late (7-10),persona_296,Self Modeling,Personal Choice,Self Modeling,Self Modeling -> Personal Choice -> Self Modeling,0.5486812498010872,0.05999465506418785,0.5405364732221387,0.005503386752842454,-0.3133136871543948,0.0007560005904871936,0.4886865947368994
Qwen3-8B,Fail,6,Mid (4-6),persona_296,Source Related Inquiry,Hesitance,Self Modeling,Source Related Inquiry -> Hesitance -> Self Modeling,0.4470671859048992,0.31374349225675097,0.4432579375149521,0.08338608047273238,0.3105746854701681,,0.13332369364814822
Qwen3-8B,Fail,7,Late (7-10),persona_296,Self Modeling,Hesitance,Personal Story,Self Modeling -> Hesitance -> Personal Story,0.5935569323987772,0.061208846542407616,0.5802482302523678,0.14648974649387797,-0.25253464571434336,0.1369902927374157,0.5323480858563695
Qwen3-8B,Fail,8,Late (7-10),persona_296,Personal Story,Personal Choice,Foot in the Door,Personal Story -> Personal Choice -> Foot in the Door,0.5238419203015493,0.24347510651526458,0.5086869573941827,-0.06971501209722786,0.18226625997285695,-0.07156127285818514,0.2803668137862847
Qwen3-8B,Fail,9,Late (7-10),persona_296,Foot in the Door,Hesitance,Foot in the Door,Foot in the Door -> Hesitance -> Foot in the Door,0.55342400671349,0.12010316978256988,0.5376668853705475,0.02958208641194071,-0.1233719367326947,0.02897992797636484,0.43332083693092016
Qwen3-8B,Fail,10,Late (7-10),persona_296,Foot in the Door,Hesitance,Foot in the Door,Foot in the Door -> Hesitance -> Foot in the Door,0.6526858349710276,0.026449381553820053,0.6232158842219826,0.0992618282575376,-0.09365378822874983,0.08554899885143508,0.6262364534172076
Qwen3-8B,Fail,6,Mid (4-6),persona_296,Source Related Inquiry,Hesitance,Source Related Inquiry,Source Related Inquiry -> Hesitance -> Source Related Inquiry,0.5936944130980963,0.0,0.5739045993281597,0.23001330766592953,-0.0031688067865829005,,0.5936944130980963
Qwen3-8B,Fail,7,Late (7-10),persona_296,Source Related Inquiry,Hesitance,Donation Information,Source Related Inquiry -> Hesitance -> Donation Information,0.4924160923199975,0.06908073832978583,0.4763400662191033,-0.10127832077809884,0.06908073832978583,-0.09756453310905644,0.42333535399021166
Qwen3-8B,Fail,8,Late (7-10),persona_296,Donation Information,Hesitance,Source Related Inquiry,Donation Information -> Hesitance -> Source Related Inquiry,0.5183484039028313,0.012965907562844785,0.503628525368657,0.025932311582833822,-0.05611483076694104,0.02728845914955369,0.5053824963399866
Qwen3-8B,Fail,9,Late (7-10),persona_296,Source Related Inquiry,Hesitance,Source Related Inquiry,Source Related Inquiry -> Hesitance -> Source Related Inquiry,0.5194029965686757,0.3570150048943941,0.5143806875478217,0.0010545926658444005,0.3440490973315493,0.010752162179164748,0.16238799167428164
Qwen3-8B,Fail,10,Late (7-10),persona_296,Source Related Inquiry,Hesitance,Foot in the Door,Source Related Inquiry -> Hesitance -> Foot in the Door,0.4704039558958159,0.32002381973199345,0.46393599305006,-0.04899904067285982,-0.03699118516240063,-0.05044469449776173,0.15038013616382245
Qwen3-8B,Fail,6,Mid (4-6),persona_296,Source Related Inquiry,Hesitance,Task Related Inquiry,Source Related Inquiry -> Hesitance -> Task Related Inquiry,0.3709913907788363,0.0,0.3550917597454576,0.007310285346669498,-0.0031688067865829005,,0.3709913907788363
Qwen3-8B,Fail,7,Late (7-10),persona_296,Task Related Inquiry,Personal Choice,Foot in the Door,Task Related Inquiry -> Personal Choice -> Foot in the Door,0.5199973231645285,0.27942151807190274,0.5084033084612694,0.1490059323856922,0.27942151807190274,0.15331154871581176,0.24057580509262577
Qwen3-8B,Fail,8,Late (7-10),persona_296,Foot in the Door,Hesitance,Self Modeling,Foot in the Door -> Hesitance -> Self Modeling,0.4924239188163033,0.4726714796325787,0.49204037630788144,-0.027573404348225194,0.19324996156067598,-0.01636293215338791,0.0197524391837246
Qwen3-8B,Fail,9,Late (7-10),persona_296,Self Modeling,Hesitance,Self Modeling,Self Modeling -> Hesitance -> Self Modeling,0.5392153560186587,0.4228245780532311,0.5366573169424954,0.046791437202355346,-0.049846901579347624,0.044616940634613966,0.11639077796542757
Qwen3-8B,Fail,10,Late (7-10),persona_296,Self Modeling,Hesitance,Self Modeling,Self Modeling -> Hesitance -> Self Modeling,0.5280222820938191,0.3332407518341584,0.5233846266114462,-0.011193073924839592,-0.08958382621907268,-0.013272690331049164,0.19478153025966066
Qwen3-8B,Fail,7,Late (7-10),persona_296,Personal Story,Hesitance,Foot in the Door,Personal Story -> Hesitance -> Foot in the Door,0.5325940622089644,0.0,0.5052815461982484,-0.009497148147433299,-0.007145916282305663,,0.5325940622089644
Qwen3-8B,Fail,8,Late (7-10),persona_296,Foot in the Door,Hesitance,Foot in the Door,Foot in the Door -> Hesitance -> Foot in the Door,0.5951596404115354,0.21035838190746925,0.5746369066246519,0.06256557820257092,0.21035838190746925,0.06935536042640356,0.3848012585040661
Qwen3-8B,Fail,9,Late (7-10),persona_296,Foot in the Door,Hesitance,Foot in the Door,Foot in the Door -> Hesitance -> Foot in the Door,0.5276635628861602,0.10183466972786641,0.5107990522660298,-0.06749607752537512,-0.10852371217960284,-0.0638378543586221,0.4258288931582938
Qwen3-8B,Fail,10,Late (7-10),persona_296,Foot in the Door,Hesitance,Emotion Appeal,Foot in the Door -> Hesitance -> Emotion Appeal,0.610865750500502,0.6139706839590771,0.6115974864111215,0.08320218761434173,0.5121360142312107,0.10079843414509171,-0.0031049334585750987
Qwen3-8B,Fail,7,Late (7-10),persona_296,Personal Story,Hesitance,Self Modeling,Personal Story -> Hesitance -> Self Modeling,0.4601491573807284,0.5467121161872914,0.46273312630032737,-0.08194205297566931,0.5395661999049858,,-0.086562958806563
Qwen3-8B,Fail,8,Late (7-10),persona_296,Self Modeling,Personal Choice,Foot in the Door,Self Modeling -> Personal Choice -> Foot in the Door,0.5662220480912266,0.19326603658071487,0.5457861022550341,0.10607289071049814,-0.3534460796065766,0.08305297595470673,0.3729560115105117
Qwen3-8B,Fail,9,Late (7-10),persona_296,Foot in the Door,Hesitance,Foot in the Door,Foot in the Door -> Hesitance -> Foot in the Door,0.5591161107996002,0.14698480953546347,0.5443971357544525,-0.007105937291626341,-0.046281227045251394,-0.0013889665005816232,0.4121313012641368
Qwen3-8B,Fail,10,Late (7-10),persona_296,Foot in the Door,Hesitance,Foot in the Door,Foot in the Door -> Hesitance -> Foot in the Door,0.6666467300139383,0.1431822710041523,0.6477831459054777,0.10753061921433804,-0.0038025385313111837,0.10338601015102522,0.523464459009786
Qwen3-8B,Fail,7,Late (7-10),persona_296,Personal Story,Hesitance,Emotion Appeal,Personal Story -> Hesitance -> Emotion Appeal,0.5791975338218321,0.49712819342981296,0.5490803446871462,0.03710632346543441,0.4899822771475073,,0.08206934039201919
Qwen3-8B,Fail,8,Late (7-10),persona_296,Emotion Appeal,Personal Choice,Foot in the Door,Emotion Appeal -> Personal Choice -> Foot in the Door,0.5753512928004029,0.15776438416345898,0.5567918746387609,-0.0038462410214292753,-0.339363809266354,0.007711529951614726,0.4175869086369439
Qwen3-8B,Fail,9,Late (7-10),persona_296,Foot in the Door,Personal Choice,Self Modeling,Foot in the Door -> Personal Choice -> Self Modeling,0.4797956750066548,0.3001155635995495,0.476528763890162,-0.09555561779374805,0.14235117943609052,-0.08026311074859888,0.17968011140710533
Qwen3-8B,Fail,10,Late (7-10),persona_296,Self Modeling,Personal Choice,Foot in the Door,Self Modeling -> Personal Choice -> Foot in the Door,0.5018249926515054,0.14907289899165063,0.48727851456243937,0.022029317644850555,-0.15104266460789886,0.010749750672277347,0.3527520936598547
Qwen3-8B,Fail,7,Late (7-10),persona_296,Personal Story,Hesitance,Source Related Inquiry,Personal Story -> Hesitance -> Source Related Inquiry,0.4738118600108247,0.19587624866272688,0.46298319982843134,-0.06827935034557303,0.18873033238042122,,0.27793561134809786
Qwen3-8B,Fail,8,Late (7-10),persona_296,Source Related Inquiry,Personal Choice,Foot in the Door,Source Related Inquiry -> Personal Choice -> Foot in the Door,0.5566082760849724,0.2325280050080725,0.5442623609963285,0.08279641607414773,0.03665175634534562,0.08127916116789718,0.32408027107689996
Qwen3-8B,Fail,9,Late (7-10),persona_296,Foot in the Door,Personal Choice,Foot in the Door,Foot in the Door -> Personal Choice -> Foot in the Door,0.5264928960245907,0.1895251984236228,0.5100554473611288,-0.030115380060381725,-0.04300280658444969,-0.034206913635199676,0.3369676976009679
Qwen3-8B,Fail,10,Late (7-10),persona_296,Foot in the Door,Others,Self Modeling,Foot in the Door -> Others -> Self Modeling,0.5071282084815714,0.2991380378930232,0.5036903544222564,-0.019364687543019343,0.10961283946940037,-0.006365092938872441,0.20799017058854818
Qwen3-8B,Fail,8,Late (7-10),persona_296,Donation Information,Personal Choice,Self Modeling,Donation Information -> Personal Choice -> Self Modeling,0.4680119035674705,0.5606255760806214,0.47029866091347416,-0.08129692745884293,0.39639268385235593,,-0.09261367251315084
Qwen3-8B,Fail,9,Late (7-10),persona_296,Self Modeling,Personal Choice,Self Modeling,Self Modeling -> Personal Choice -> Self Modeling,0.6163585696354734,0.23010074063563457,0.608784886713908,0.1483466660680029,-0.3305248354449868,0.1384862258004338,0.38625782899983885
Qwen3-8B,Fail,10,Late (7-10),persona_296,Self Modeling,Hesitance,Self Modeling,Self Modeling -> Hesitance -> Self Modeling,0.5488286378844789,0.2923034290778254,0.5442478305843601,-0.06752993175099453,0.062202688442190845,-0.06453705612954785,0.25652520880665347
Qwen3-8B,Fail,8,Late (7-10),persona_296,Donation Information,Personal Choice,Source Related Inquiry,Donation Information -> Personal Choice -> Source Related Inquiry,0.5604560513347617,0.0,0.54237682387235,0.01114722030844828,-0.1642328922282654,,0.5604560513347617
Qwen3-8B,Fail,9,Late (7-10),persona_296,Source Related Inquiry,Hesitance,Self Modeling,Source Related Inquiry -> Hesitance -> Self Modeling,0.5569748841911907,0.3175658105567463,0.5512746681522753,-0.003481167143571051,0.3175658105567463,0.008897844279925349,0.23940907363444436
Qwen3-8B,Fail,10,Late (7-10),persona_296,Self Modeling,Hesitance,Foot in the Door,Self Modeling -> Hesitance -> Foot in the Door,0.571947183332972,0.11381678296037959,0.5551350585486567,0.014972299141781331,-0.20374902759636673,0.003860390396381419,0.45813040037259245
Qwen3-8B,Fail,8,Late (7-10),persona_296,Donation Information,Personal Choice,Personal Story,Donation Information -> Personal Choice -> Personal Story,0.5234009609352617,0.5304112615872176,0.5235904285204497,-0.025907870091051777,0.3661783693589522,,-0.0070103006519559585
Qwen3-8B,Fail,9,Late (7-10),persona_296,Personal Story,Self-assertion,Self Modeling,Personal Story -> Self-assertion -> Self Modeling,0.5312434018376532,0.47284940288027755,0.5298363175254271,0.007842440902391501,-0.05756185870694008,0.006245889004977467,0.058393998957375626
Qwen3-8B,Fail,10,Late (7-10),persona_296,Self Modeling,Hesitance,Foot in the Door,Self Modeling -> Hesitance -> Foot in the Door,0.577731646662388,0.19227375430394103,0.5606001847797905,0.04648824482473479,-0.28057564857633654,0.03076386725436331,0.38545789235844696
Qwen3-8B,Fail,8,Late (7-10),persona_296,Donation Information,Personal Choice,Personal Related Inquiry,Donation Information -> Personal Choice -> Personal Related Inquiry,0.4665657222684054,0.0,0.4513516226292183,-0.08274310875790802,-0.1642328922282654,,0.4665657222684054
Qwen3-8B,Fail,9,Late (7-10),persona_296,Personal Related Inquiry,Personal Choice,Foot in the Door,Personal Related Inquiry -> Personal Choice -> Foot in the Door,0.535012337957996,0.2062819004868056,0.5205626483988226,0.06844661568959054,0.2062819004868056,0.0692110257696043,0.32873043747119035
Qwen3-8B,Fail,10,Late (7-10),persona_296,Foot in the Door,Personal Choice,Self Modeling,Foot in the Door -> Personal Choice -> Self Modeling,0.5601446252912897,0.402663283622942,0.5573071236396078,0.025132287333293757,0.1963813831361364,0.03674447524078517,0.1574813416683477
Qwen3-8B,Fail,9,Late (7-10),persona_296,Credibility Appeal,Personal Choice,Credibility Appeal,Credibility Appeal -> Personal Choice -> Credibility Appeal,0.4940575540011259,0.31685944740326005,0.42556080691287523,0.01681774156319782,0.314374005325816,,0.17719810659786583
Qwen3-8B,Fail,10,Late (7-10),persona_296,Credibility Appeal,Personal Choice,Foot in the Door,Credibility Appeal -> Personal Choice -> Foot in the Door,0.4598360387956131,0.2802424424021566,0.45118092571641033,-0.03422151520551281,-0.03661700500110343,0.025620118803535097,0.17959359639345646
Qwen3-8B,Fail,9,Late (7-10),persona_296,Credibility Appeal,Personal Choice,Personal Related Inquiry,Credibility Appeal -> Personal Choice -> Personal Related Inquiry,0.45683121116242437,0.08951172806450138,0.44570031773521457,-0.0204086012755037,0.08702628598705735,,0.367319483097923
Qwen3-8B,Fail,10,Late (7-10),persona_296,Personal Related Inquiry,Personal Choice,Self Modeling,Personal Related Inquiry -> Personal Choice -> Self Modeling,0.4938500000162243,0.16800234117973492,0.4883271583410296,0.037018788853799944,0.07849061311523355,0.04262684060581501,0.32584765883648936
Qwen3-8B,Fail,9,Late (7-10),persona_296,Credibility Appeal,Personal Choice,Source Related Inquiry,Credibility Appeal -> Personal Choice -> Source Related Inquiry,0.5250537682706603,0.07573529916899088,0.5129100258625071,0.047813955832732236,0.07324985709154685,,0.4493184691016694
Qwen3-8B,Fail,10,Late (7-10),persona_296,Source Related Inquiry,Hesitance,Self Modeling,Source Related Inquiry -> Hesitance -> Self Modeling,0.5449370373735403,0.4124830835880905,0.5422060280171394,0.019883269102879964,0.3367477844190996,0.02929600215463224,0.13245395378544977
Qwen3-8B,Fail,9,Late (7-10),persona_296,Credibility Appeal,Personal Choice,Foot in the Door,Credibility Appeal -> Personal Choice -> Foot in the Door,0.5585666337726866,0.06713379604837603,0.5359720205439826,0.08132682133475849,0.06464835397093201,,0.4914328377243105
Qwen3-8B,Fail,10,Late (7-10),persona_296,Foot in the Door,Hesitance,Self Modeling,Foot in the Door -> Hesitance -> Self Modeling,0.4873113756963991,0.37030285307656996,0.4844222763724528,-0.07125525807628746,0.3031690570281939,-0.051549744171529854,0.11700852261982914
Qwen3-8B,Fail,10,Late (7-10),persona_296,Self Modeling,Hesitance,Personal Related Inquiry,Self Modeling -> Hesitance -> Personal Related Inquiry,0.5107501630206107,0.45951415828667636,0.5092283014938602,-0.04996829514176704,0.3694657380337551,,0.05123600473393436
Qwen3-8B,Fail,10,Late (7-10),persona_296,Self Modeling,Hesitance,Personal Story,Self Modeling -> Hesitance -> Personal Story,0.5672944358373235,0.23752579258255999,0.5616573650124558,0.0065759776749457766,0.14747737232963873,,0.3297686432547635
Qwen3-8B,Fail,10,Late (7-10),persona_296,Self Modeling,Hesitance,Foot in the Door,Self Modeling -> Hesitance -> Foot in the Door,0.5205686107063495,0.16571182982456126,0.49938313125072037,-0.04014984745602823,0.07566340957164,,0.3548567808817883
Qwen3-8B,Fail,10,Late (7-10),persona_296,Self Modeling,Hesitance,Source Related Inquiry,Self Modeling -> Hesitance -> Source Related Inquiry,0.5121842546954806,0.3322564471331187,0.5065615107091568,-0.048534203466897186,0.24220802688019744,,0.17992780756236187
Qwen3-8B,Fail,2,Early (2-3),persona_117,Greeting,Others,Foot in the Door,Greeting -> Others -> Foot in the Door,0.4878385287491365,0.05191647115331463,,,,,0.4359220575958219
Qwen3-8B,Fail,3,Early (2-3),persona_117,Foot in the Door,Information Inquiry,Credibility Appeal,Foot in the Door -> Information Inquiry -> Credibility Appeal,0.4309566227898566,0.4660726842002139,,-0.056881905959279944,0.4141562130468993,,-0.035116061410357335
Qwen3-8B,Fail,4,Mid (4-6),persona_117,Credibility Appeal,Information Inquiry,Source Related Inquiry,Credibility Appeal -> Information Inquiry -> Source Related Inquiry,0.4075222459406632,0.25162290466902576,,-0.02343437684919336,-0.21444977953118816,,0.15589934127163746
Qwen3-8B,Fail,5,Mid (4-6),persona_117,Source Related Inquiry,Hesitance,Foot in the Door,Source Related Inquiry -> Hesitance -> Foot in the Door,0.5047322756839306,0.08391036004953083,,0.09721002974326742,-0.16771254461949492,,0.4208219156343998
Qwen3-8B,Fail,6,Mid (4-6),persona_117,Foot in the Door,Personal Choice,Personal Story,Foot in the Door -> Personal Choice -> Personal Story,0.42566867507359024,0.1152824332107299,,-0.0790636006103404,0.03137207316119907,,0.31038624186286035
Qwen3-8B,Fail,7,Late (7-10),persona_117,Personal Story,Hesitance,Foot in the Door,Personal Story -> Hesitance -> Foot in the Door,0.5618537124585922,0.12106142992317857,,0.13618503738500193,0.005778996712448678,,0.4407922825354136
Qwen3-8B,Fail,8,Late (7-10),persona_117,Foot in the Door,Hesitance,Foot in the Door,Foot in the Door -> Hesitance -> Foot in the Door,0.5101966664304336,0.13162835742367576,,-0.05165704602815857,0.010566927500497189,,0.37856830900675786
Qwen3-8B,Fail,9,Late (7-10),persona_117,Foot in the Door,Hesitance,Foot in the Door,Foot in the Door -> Hesitance -> Foot in the Door,0.5496049219486442,0.0923173403357597,,0.03940825551821059,-0.03931101708791607,,0.4572875816128845
Qwen3-8B,Fail,10,Late (7-10),persona_117,Foot in the Door,Hesitance,Foot in the Door,Foot in the Door -> Hesitance -> Foot in the Door,0.4673871577879089,0.0030096158826989493,,-0.08221776416073528,-0.08930772445306075,,0.46437754190520997
Qwen3-8B,Fail,2,Early (2-3),persona_117,Greeting,Others,Logical Appeal,Greeting -> Others -> Logical Appeal,0.5962828105647987,0.5528326162685281,0.579743704348799,,,,0.04345019429627062
Qwen3-8B,Fail,3,Early (2-3),persona_117,Logical Appeal,Information Inquiry,Credibility Appeal,Logical Appeal -> Information Inquiry -> Credibility Appeal,0.4043843131744341,0.33271815935014964,0.3733001982626963,-0.19189849739036463,-0.22011445691837844,-0.20644350608610268,0.07166615382428443
Qwen3-8B,Fail,4,Mid (4-6),persona_117,Credibility Appeal,Information Inquiry,Source Related Inquiry,Credibility Appeal -> Information Inquiry -> Source Related Inquiry,0.4914037502331946,0.000455974704626332,0.4690879422546233,0.08701943705876053,-0.3322621846455233,0.09578774399192702,0.4909477755285683
Qwen3-8B,Fail,5,Mid (4-6),persona_117,Source Related Inquiry,Information Inquiry,Source Related Inquiry,Source Related Inquiry -> Information Inquiry -> Source Related Inquiry,0.5124633555542955,0.005921202010229023,0.4913574324899592,0.02105960532110085,0.005465227305602691,0.02226949023533592,0.5065421535440664
Qwen3-8B,Fail,6,Mid (4-6),persona_117,Source Related Inquiry,Information Inquiry,Credibility Appeal,Source Related Inquiry -> Information Inquiry -> Credibility Appeal,0.4908857413876206,0.4457925703374894,0.47570130623808665,-0.021577614166674863,0.4398713683272604,-0.01565612625187257,0.045093171050131164
Qwen3-8B,Fail,7,Late (7-10),persona_117,Credibility Appeal,Hesitance,Foot in the Door,Credibility Appeal -> Hesitance -> Foot in the Door,0.6068430031049742,7.478744250343967e-05,0.5830481711182105,0.1159572617173536,-0.445717782894986,0.10734686488012385,0.6067682156624707
Qwen3-8B,Fail,8,Late (7-10),persona_117,Foot in the Door,Hesitance,Foot in the Door,Foot in the Door -> Hesitance -> Foot in the Door,0.44845420418867815,0.0027078005058792684,0.43044424848432244,-0.15838879891629604,0.002633013063375829,-0.15260392263388806,0.4457464036827989
Qwen3-8B,Fail,9,Late (7-10),persona_117,Foot in the Door,Hesitance,Foot in the Door,Foot in the Door -> Hesitance -> Foot in the Door,0.6057863722227407,0.002332442202263534,0.579549244830546,0.15733216803406253,-0.00037535830361573423,0.1491049963462236,0.6034539300204771
Qwen3-8B,Fail,10,Late (7-10),persona_117,Foot in the Door,Hesitance,Foot in the Door,Foot in the Door -> Hesitance -> Foot in the Door,0.4835137837338138,0.023672994747711146,0.46474477193846275,-0.12227258848892686,0.021340552545447613,-0.11480447289208329,0.4598407889861027
Qwen3-8B,Success,2,Early (2-3),persona_117,Greeting,Others,Emotion Appeal,Greeting -> Others -> Emotion Appeal,0.5385631207925676,0.39442801233793623,0.4960314494452994,,,,0.1441351084546314
Qwen3-8B,Success,3,Early (2-3),persona_117,Emotion Appeal,Information Inquiry,Credibility Appeal,Emotion Appeal -> Information Inquiry -> Credibility Appeal,0.4254503284953996,0.4119523789967248,0.4202011259125816,-0.11311279229716803,0.017524366658788593,-0.07583032353271785,0.013497949498674777
Qwen3-8B,Success,4,Mid (4-6),persona_117,Credibility Appeal,Information Inquiry,Source Related Inquiry,Credibility Appeal -> Information Inquiry -> Source Related Inquiry,0.48526762227525466,0.21004635476350744,0.47195046416984754,0.05981729377985506,-0.20190602423321738,0.051749338257265964,0.27522126751174725
Qwen3-8B,Success,5,Mid (4-6),persona_117,Source Related Inquiry,Hesitance,Foot in the Door,Source Related Inquiry -> Hesitance -> Foot in the Door,0.5922913796553924,0.23400676113078023,0.5743771487291618,0.1070237573801377,0.023960406367272785,0.10242668455931425,0.35828461852461213
Qwen3-8B,Success,6,Mid (4-6),persona_117,Foot in the Door,Self Pity,Foot in the Door,Foot in the Door -> Self Pity -> Foot in the Door,0.5556464474295992,0.00014879253592603873,0.5314943754777004,-0.036644932225793125,-0.2338579685948542,-0.04288277325146139,0.5554976548936732
